pokemon_key,form_key,ability_key,ability_name,ability_description,is_hidden,slot
heatmor,default,gluttony,くいしんぼう,"ＨＰが 少なくなったら 食べる きのみを ＨＰ 半分の 時に 食べてしまう。",0,1
heatmor,default,flash-fire,もらいび,"ほのおタイプの 技を 受けると 炎を もらい 自分が 出す ほのおタイプの 技が 強くなる。",0,2
heatmor,default,white-smoke,しろいけむり,"白い煙に 守られて 相手に 能力を 下げられない。",1,3
durant,default,swarm,むしのしらせ,"ＨＰが 減ったとき むしタイプの 技の 威力が 上がる。",0,1
durant,default,hustle,はりきり,"自分の 攻撃が 高くなるが 命中率が 下がる。",0,2
durant,default,truant,なまけ,"技を 出すと 次の ターンは 休んでしまう。",1,3
deino,default,hustle,はりきり,"自分の 攻撃が 高くなるが 命中率が 下がる。",0,1
zweilous,default,hustle,はりきり,"自分の 攻撃が 高くなるが 命中率が 下がる。",0,1
hydreigon,default,levitate,ふゆう,"地面から 浮くことによって じめんタイプの 技を 受けない。",0,1
larvesta,default,flame-body,ほのおのからだ,"自分に 触った 相手を やけど状態に する ことがある。",0,1
larvesta,default,swarm,むしのしらせ,"ＨＰが 減ったとき むしタイプの 技の 威力が 上がる。",1,3
volcarona,default,flame-body,ほのおのからだ,"自分に 触った 相手を やけど状態に する ことがある。",0,1
volcarona,default,swarm,むしのしらせ,"ＨＰが 減ったとき むしタイプの 技の 威力が 上がる。",1,3
cobalion,default,justified,せいぎのこころ,"あくタイプの 攻撃を 受けると 正義感で 攻撃が 上がる。",0,1
terrakion,default,justified,せいぎのこころ,"あくタイプの 攻撃を 受けると 正義感で 攻撃が 上がる。",0,1
virizion,default,justified,せいぎのこころ,"あくタイプの 攻撃を 受けると 正義感で 攻撃が 上がる。",0,1
tornadus,default,prankster,いたずらごころ,"変化技を 先制で 出すことが できる。",0,1
tornadus,default,defiant,まけんき,"能力を 下げられると 攻撃が ぐーんと 上がる。",1,3
tornadus,therian,regenerator,さいせいりょく,"手持ちに 引っ込むと ＨＰが 少し 回復する。",0,1
thundurus,default,prankster,いたずらごころ,"変化技を 先制で 出すことが できる。",0,1
thundurus,default,defiant,まけんき,"能力を 下げられると 攻撃が ぐーんと 上がる。",1,3
thundurus,therian,volt-absorb,ちくでん,"でんきタイプの 技を 受けると ダメージを 受けずに 回復する。",0,1
reshiram,default,turboblaze,ターボブレイズ,"相手の 特性に ジャマされず 相手に 技を 出すことが できる。",0,1
zekrom,default,teravolt,テラボルテージ,"相手の 特性に ジャマされず 相手に 技を 出すことが できる。",0,1
landorus,default,sand-force,すなのちから,"天気が すなあらしの とき いわタイプと じめんタイプと はがねタイプの 威力が 上がる。",0,1
landorus,default,sheer-force,ちからずく,"技の 追加効果は なくなるが そのぶん 高い 威力で 技を 出すことが できる。",1,3
landorus,therian,intimidate,いかく,"登場 したとき 威嚇して 相手を 萎縮させ 相手の 攻撃を 下げて しまう。",0,1
kyurem,default,pressure,プレッシャー,"プレッシャーを あたえて 相手の 使う 技の ＰＰを 多く 減らす。",0,1
kyurem,black,teravolt,テラボルテージ,"相手の 特性に ジャマされず 相手に 技を 出すことが できる。",0,1
kyurem,white,turboblaze,ターボブレイズ,"相手の 特性に ジャマされず 相手に 技を 出すことが できる。",0,1
keldeo,default,justified,せいぎのこころ,"あくタイプの 攻撃を 受けると 正義感で 攻撃が 上がる。",0,1
keldeo,resolute,justified,せいぎのこころ,"あくタイプの 攻撃を 受けると 正義感で 攻撃が 上がる。",0,1
meloetta,default,serene-grace,てんのめぐみ,"天の恵みの おかげで 技の 追加効果が でやすい。",0,1
meloetta,pirouette,serene-grace,てんのめぐみ,"天の恵みの おかげで 技の 追加効果が でやすい。",0,1
genesect,default,download,ダウンロード,"相手の 防御と 特防を くらべて 低い ほうの 能力に あわせて 自分の 攻撃か 特攻を 上げる。",0,1
chespin,default,overgrow,しんりょく,"ＨＰが 減ったとき くさタイプの 技の 威力が 上がる。",0,1
chespin,default,bulletproof,ぼうだん,"相手の 弾や 爆弾などの 技を 防ぐことが できる。",1,3
quilladin,default,overgrow,しんりょく,"ＨＰが 減ったとき くさタイプの 技の 威力が 上がる。",0,1
quilladin,default,bulletproof,ぼうだん,"相手の 弾や 爆弾などの 技を 防ぐことが できる。",1,3
chesnaught,default,overgrow,しんりょく,"ＨＰが 減ったとき くさタイプの 技の 威力が 上がる。",0,1
chesnaught,default,bulletproof,ぼうだん,"相手の 弾や 爆弾などの 技を 防ぐことが できる。",1,3
chesnaught,mega,bulletproof,ぼうだん,"相手の 弾や 爆弾などの 技を 防ぐことが できる。",0,1
fennekin,default,blaze,もうか,"ＨＰが 減ったとき ほのおタイプの 技の 威力が 上がる。",0,1
fennekin,default,magician,マジシャン,"技を 当てた 相手の 道具を 奪ってしまう。",1,3
braixen,default,blaze,もうか,"ＨＰが 減ったとき ほのおタイプの 技の 威力が 上がる。",0,1
braixen,default,magician,マジシャン,"技を 当てた 相手の 道具を 奪ってしまう。",1,3
delphox,default,blaze,もうか,"ＨＰが 減ったとき ほのおタイプの 技の 威力が 上がる。",0,1
delphox,default,magician,マジシャン,"技を 当てた 相手の 道具を 奪ってしまう。",1,3
delphox,mega,levitate,ふゆう,"地面から 浮くことによって じめんタイプの 技を 受けない。",0,1
froakie,default,torrent,げきりゅう,"ＨＰが 減ったとき みずタイプの 技の 威力が 上がる。",0,1
froakie,default,protean,へんげんじざい,"自分が 出す 技と 同じ タイプに 変化する。",1,3
frogadier,default,torrent,げきりゅう,"ＨＰが 減ったとき みずタイプの 技の 威力が 上がる。",0,1
frogadier,default,protean,へんげんじざい,"自分が 出す 技と 同じ タイプに 変化する。",1,3
greninja,default,torrent,げきりゅう,"ＨＰが 減ったとき みずタイプの 技の 威力が 上がる。",0,1
greninja,default,protean,へんげんじざい,"自分が 出す 技と 同じ タイプに 変化する。",1,3
greninja,battle-bond,battle-bond,きずなへんげ,"相手を 倒すと トレーナーとの キズナが 深まり サトシゲッコウガに 変化する。みずしゅりけんが 強くなる。",0,1
greninja,ash,battle-bond,きずなへんげ,"相手を 倒すと トレーナーとの キズナが 深まり サトシゲッコウガに 変化する。みずしゅりけんが 強くなる。",0,1
greninja,mega,protean,へんげんじざい,"自分が 出す 技と 同じ タイプに 変化する。",0,1
bunnelby,default,pickup,ものひろい,"相手の 使った 道具を 拾ってくることが ある。 冒険中も 拾ってくる。",0,1
bunnelby,default,cheek-pouch,ほおぶくろ,"どんな きのみでも 食べると ＨＰも 回復する。",0,2
bunnelby,default,huge-power,ちからもち,"物理攻撃の 威力が ２倍になる。",1,3
diggersby,default,pickup,ものひろい,"相手の 使った 道具を 拾ってくることが ある。 冒険中も 拾ってくる。",0,1
diggersby,default,cheek-pouch,ほおぶくろ,"どんな きのみでも 食べると ＨＰも 回復する。",0,2
diggersby,default,huge-power,ちからもち,"物理攻撃の 威力が ２倍になる。",1,3
fletchling,default,big-pecks,はとむね,"防御を 下げる 効果を 受けない。",0,1
fletchling,default,gale-wings,はやてのつばさ,"ＨＰが 満タン だと ひこうタイプの 技を 先制で 出すことが できる。",1,3
fletchinder,default,flame-body,ほのおのからだ,"自分に 触った 相手を やけど状態に する ことがある。",0,1
fletchinder,default,gale-wings,はやてのつばさ,"ＨＰが 満タン だと ひこうタイプの 技を 先制で 出すことが できる。",1,3
talonflame,default,flame-body,ほのおのからだ,"自分に 触った 相手を やけど状態に する ことがある。",0,1
talonflame,default,gale-wings,はやてのつばさ,"ＨＰが 満タン だと ひこうタイプの 技を 先制で 出すことが できる。",1,3
scatterbug,default,shield-dust,りんぷん,"りんぷんに 守られて 技の 追加効果を 受けなくなる。",0,1
scatterbug,default,compound-eyes,ふくがん,"複眼を 持っているため 技の 命中率が 上がる。",0,2
scatterbug,default,friend-guard,フレンドガード,"味方の ダメージを 減らすことが できる。",1,3
spewpa,default,shed-skin,だっぴ,"体の 皮を 脱ぎ捨てることで 状態異常を 治すことが ある。",0,1
spewpa,default,friend-guard,フレンドガード,"味方の ダメージを 減らすことが できる。",1,3
vivillon,default,shield-dust,りんぷん,"りんぷんに 守られて 技の 追加効果を 受けなくなる。",0,1
vivillon,default,compound-eyes,ふくがん,"複眼を 持っているため 技の 命中率が 上がる。",0,2
vivillon,default,friend-guard,フレンドガード,"味方の ダメージを 減らすことが できる。",1,3
litleo,default,rivalry,とうそうしん,"性別が 同じだと 闘争心を 燃やして 強くなる。 性別が 違うと 弱くなる。",0,1
litleo,default,unnerve,きんちょうかん,"相手を 緊張させて きのみを 食べられなく させる。",0,2
litleo,default,moxie,じしんかじょう,"相手を 倒すと 自信が ついて 攻撃が 上がる。",1,3
pyroar,default,rivalry,とうそうしん,"性別が 同じだと 闘争心を 燃やして 強くなる。 性別が 違うと 弱くなる。",0,1
pyroar,default,unnerve,きんちょうかん,"相手を 緊張させて きのみを 食べられなく させる。",0,2
pyroar,default,moxie,じしんかじょう,"相手を 倒すと 自信が ついて 攻撃が 上がる。",1,3
flabebe,default,flower-veil,フラワーベール,"味方の 草ポケモンは 能力が 下がらず 状態異常にも ならない。",0,1
flabebe,default,symbiosis,きょうせい,"味方が 道具を 使うと 自分の 持っている 道具を 味方に 渡す。",1,3
floette,default,flower-veil,フラワーベール,"味方の 草ポケモンは 能力が 下がらず 状態異常にも ならない。",0,1
floette,default,symbiosis,きょうせい,"味方が 道具を 使うと 自分の 持っている 道具を 味方に 渡す。",1,3
floette,eternal,flower-veil,フラワーベール,"味方の 草ポケモンは 能力が 下がらず 状態異常にも ならない。",0,1
floette,eternal,symbiosis,きょうせい,"味方が 道具を 使うと 自分の 持っている 道具を 味方に 渡す。",1,3
